,Tweet_text,emotion
2702,"#electionnight well women vote trump why
 don't get equal",sadness
2703,heil_j62 trump sexual predator assaulted countless women. doesn't support equal pay abortion. terrified,sadness
2704,sighhanthony don't agree everything trump says. want groups equality. don't know woman can't equal,sadness
2705,reasons can't tell women chill trump wins:\n1 equal pay\n2 birth control\n3 abortion rights\n4 body shaming\n5 misogyny,anger
2706,trump wins senate stays,sadness
2707,women deserve equal pay - equal rights - respect - things trump,sadness
2708,hello trump presidency. goodbye women's,anger
2709,"jessverh pettyyonceh oh didn't
 ""try"" anything. maybe since you
 want trump you
 ""try"" little harder make equal pay",sadness
2710,"trump deadass doesn't respect women yet women voting him. yeah
 wanna get raped work place & equal pay? okay
",sadness
2711,"trump says ""you\'re gonna make good job."" hc policies aimed finally achieving equal pay.",sadness
2712,\xe2\x80\xa6 media reports #trump abusive2women hire equal pay & gives high positions hillary abuser ask many,sadness
2713,hillary clinton \nhas vote \nmy belief\nhillary clinton give women\npower equal,sadness
2714,culinary political director --->,joy
2715,lbc kthopkins care equal,sadness
2716,minority supporting trump would like gays encouraging,joy
2717,thecut rtraister really?trump equal,sadness
2718,npr keeping #trump office>climate change>amending obamacare>closing tax loopholes>legalizing weed>equal pay>foreign,joy
2719,lutefiskf,anger
2720,really hope trump doesn't win idk feel able get equal,sadness
2721,"donald trump\'s equal pay plan women: ""you\'re gonna make good job.""",disgust
2722,equal pay women!! hillary pays women,sadness
2723,"gonna burn hell shirt - random hillary supporter chick\n\n""this girls don\'t deserve equal pay"" - random trump",sadness
2724,thought- hillary becomes,joy
2725,ajenglish trump pays equal pay equal work regardless gender.,sadness
2726,want equal pay women? vote hillary clinton. don't - vote trump. go vote,sadness
2727,it's funny someone sister vote trump. like oh don't want get equal pay rights???,sadness
2728,equal,sadness
2729,renadaromain voted trump can't afford healthcare? women don't equal pay!,sadness
2730,z3pp3in: rt peddoc63: latinas want equal pay vote trump. hillary pays women less men clinto\xe2\x80\xa6,sadness
2731,bryanfuller voting trump? hillary doesn't equal pay businesses/foundations. hillary middle eastern,sadness
2732,like women toiled create empire without equal pay maternity,disgust
2733,way donald trump knows he's applying job provides equal pay men women.,guilt
2734,everyone please go vote hillary much trouble trump wins anyone kids care women equal pay minimum,sadness
2735,she's talking equal pay women knocking trump mentioning camp. founda. doesn't practice,sadness
2736,hillaryclinton gonna pay women work equal,sadness
2737,#lgbtq get & vote #trump life may depend #women enjoy swimming bikini want #equalpay get vote #trump,sadness
2738,hands deserve tied bound body thrown building radical islamic,sadness
2739,"bibleacts kiefpief starfirst \nif believe trump professional
 equal",sadness
2740,#demplatform #compassionateimmigrationreform #welfareofourplanet #womensrights #equalpay vs #gopplatform lost,guilt
2741,kiefpief starfirst trump policies equal,sadness
2742,"okay
 y'all white girls may getting ugly white boy penis
 voting trump sure won't getting
 equal pay trump",sadness
2743,hillary clinton donald trump equal pay equal work,sadness
2744,trump doesn't support increase minimum,sadness
2745,hillary stupidest bitch know shouldn't equal pay someone flips burgers shouldn't make much engineer..,sadness
2746,issues&values = #hillary #respectwomen #imwithher2016 ! #equalpay ? #election2016 #environmentalissues ? #trump doesn't care 4 #wildlife,sadness
2747,time umm yes trump gays,sadness
2748,womeninamerica get vote trump want change america equal pay women better lives children safe,sadness
2749,"donald trump talks creating jobs ending obama care hillary talks raisng minimum
 wage equal pay women vote",sadness
2750,agbnewton seangrandillo vote trump. come one. gay,sadness
2751,hypocrisy equal,sadness
2752,#clinton campaign acknowledged hypocrisy equal pay >,joy
2753,nominate #hillaryclinton co-grand nozzle #trump. equal pay equal work. democracy looks like! theblaze,sadness
2754,woman bus voting trump women get equal pay.....,sadness
2755,janayasamuels,anger
2756,trump equal pay woman! trump equal pay woman! trump equal pay,sadness
2757,#electionfinalthoughts equal pay women many men voting #trump known fact i've heard guys saying,sadness
2758,social_ammo trump pays equal pay women & men. hrc,sadness
2759,rihcoconut lindasuhler hrc paid women staff 30% less male employees even state. trump = equal,sadness
2760,jendinnj i\xe2\x80\x99ve seen fact checked. trump equal pay believes pay,sadness
2761,"trump supporters cared women
",guilt
2762,jessiepitts724 need vote trump. history equal pay & hiring women traditional male jobs. hillary,sadness
2763,heal divide lives matter\nwe need jobs & equal pay\nwe need affordable healthcare\nvote #trump,disgust
2764,black leaders voters: \xe2\x80\x98we won\xe2\x80\x99t allow used democraticparty breitbart via,sadness
2765,lizshuler hillaryclinton bogus know it! facts trump employs women equal pay,sadness
2766,worst hillary clinton emails. hillary clinton fights women rights equal pay. trump wants control woman,sadness
2767,oh another republican told wanted women's rights equal pay vote,sadness
2768,far less talk clinton speech trump. basic political stuff--min,sadness
2769,#imwithher #equalpay,disgust
2770,bingo! clintonfoundation paid male employees 87% females! equal pay,sadness
2771,women voting trump don't equal pay still going put fight gender/sexual equalty back like 30,sadness
2772,deplorablepablo jordandoww i've seen single thing would indicate trump equal,sadness
2773,marinalafrossia wdfx2eu8 hereisgina trump=protect america & rule law! clinton scum destroy,sadness
2774,"sensanders that's you
 vote trump....he first pay women equal pay...c'mon bernie show",sadness
2775,paully_steaks sevigny_rob exactly! pays women 38% less! trump giving women equal pay years!media silent,sadness
2776,donald #trump equal pay: #women good job men \xe2\x80\xa6 # via,sadness
2777,"equal worse job? hillaryclinton ""#trump\'s equal pay plan women: ""you\'re gonna make good",sadness
2778,vote #trump don't believe equal pay women! choice clear. hillaryclinton seanhannity brasilmagic,sadness
2779,make america great,sadness
2780,jaredwyand women want,guilt
2781,clinton vs trump: reproductive health & gender/sex issues. #equalpay #contraception right choose. #abortion planned,sadness
2782,clinton trump: presidential nominees stand sexual reproductive health issues\n,guilt
2783,,disgust
2784,next 30,disgust
2785,"steelersvii debburns43 girlsreallyrule tanya_usa realdonaldtrump equal pay worse trump raping 13year old? hearing december
",sadness
2786,"steelersvii debburns43 girlsreallyrule tanya_usa realdonaldtrump your
 worried equal",sadness
2787,president trump mandates equal pay,sadness
2788,can't friends make life harder. need affordable health care & equal pay. you're,disgust
2789,"voting trump. fyi vp pence voted act 3 times that
 called equal pay",sadness
2790,#wikileaks: #clintoncampaign acknowledged hypocrisy equal pay,joy
2791,talethp girls,guilt
2792,"jeffmitchell101 killermuses kellyannepolls sharethis freebeacon true. she's
 equal pay as. women get humiliated buy",sadness
2793,"trump doesn't believe science #climatechange. doesn't believe
 woman should
 get equal pay - doesn't believe
 woman should
",sadness
2794,vote #hillary! profoundly important! go,sadness
2795,"want hil because
 she\'s trump! wtf? republican candidate supports equal",sadness
2796,equal groping rights all? start #equalpay. went trump rally got groped \xe2\x80\xa6 via,sadness
2797,retweeted official team trump teamtrump):\n\n'clinton campaign acknowledged hypocrisy equal pay'...,sadness
2798,#hillary campaign acknowledged hypocrisy equal pay women! #hillary's champion women! #votetrump #trump,sadness
2799,,guilt
2800,nicky0472 right reproductive,sadness
2801,always thought trump great record equal pay women exploited hillary's...,sadness
2802,want obamacare/hillarycare repealed &,guilt
2803,#marthastewart volunteered #hillary's private cook. prison recipes 4 #spiritcooking.... sick #lockherup #hillaryforprision #gop,sadness
2804,hillaryclinton trump's,joy
2805,"times
 \n\nlook trumps business. women top jobs getting equal pay. better chance voting",sadness
2806,this: \xe2\x80\xa6 \xe2\x80\xa6 #cnn refuses,joy
2807,#teamwork #nh,disgust
2808,,disgust
2809,hillaryclinton omg - trump equal pay women - foundation - damned hypocrite!,sadness
2810,hillaryclinton believe equal pay women happen trump gets,sadness
2811,want equal pay,sadness
2812,kellyayotte running facebook ads featuring ... chelseaclinton #nhsen #nhpolitics,joy
2813,#hrc - \xe2\x80\x9cequal pay women.\xe2\x80\x9d\n#trump - \xe2\x80\x9cgrab pussy.\xe2\x80\x9d\nok,sadness
2814,"don\xe2\x80\x99t think it\xe2\x80\x99s finally time guarantee equal pay women?\xe2\x80\x9d \xe2\x80\x94hillary pittsburgh ' clinton alternating tough shots trump familiar promises equal pay women, etc.' @ellie9027 tonyschwartz theijr donald trump given hundreds thousands dollars empl book pays women equal pay' things want: abortion/gay rights stop debate, end war drugs, equal pay, foreign policy upped, trump gone' trump says equal pay equal work people call sexist ' donald trump\'s equal pay plan women: you\'re gonna make good job.""",sadness
2815,"trump doesn\'t even think women ""allowed"" work $# would ever get equal pay? rape would legal",sadness
2816,raelc98 she's,fear
2817,don't understand women goes trump...equal,sadness
2818,basic,sadness
2819,women smarter that-hillarys using you-just get votes-trump cares,sadness
2820,voting trump-pence = greater america amerians & lives matter =,sadness
2821,obama voters making switch trump! brunelldonald discusses making switch & voting trump #americafirst #maga,sadness
2822,hhildebrand12 trump providing equal pay....hillary talk. women paid,sadness
2823,hillaryclinton needs rah rah rally..a huge inspirational speech,guilt
2824,goodgirlsrevolt talk equal pay equal work - trump would us go back there. hrc potus. stand #nasty,sadness
2825,coreyshapiro26 brittgervais18 thepacman321 mrdane1982 jwyarnell grayfactor didn't trump say women didn't deserve equal,sadness
2826,vote #hillary! profoundly,sadness
2827,j_moagogo fully support fight,fear
2828,trump'll cut,joy
2829,hillary women= equal,sadness
2830,you're $15 minimum,sadness
2831,equal pay? no. planned parenthood? no. sexual harassment? deal it. trump/pence agenda. watch:,sadness
2832,hillary clinton says donald trump doesn't believe equal pay,sadness
